artist_name,soundcharts_uuid
Kflex,8185320a-47e9-11e9-806f-549f35141000
Radansa,11e83fe6-c8c8-fb3a-b267-aa1c026db3d8
Dvasto,9144b19e-c651-11e8-b9e0-549f35141000
Jayati Chakraborty,3dad52ee-c196-11e8-94b4-525400009efb
R A Y,41d16374-9fc6-11e9-8597-e4434b2a4898
reydelospiratas,dd1aae49-cc69-469d-af9c-96d117740869
Mr. Lil One,11e81bc2-83c3-742c-90bd-a0369fe50396
Oddability,8166417e-0ec5-4e23-8f15-a7c1862e5bb5
XIA,11e81bd0-a574-3378-aee6-a0369fe50396
MadStarBase,58a352e4-dc8c-11e9-94c7-549f35141000
Dj Vinicius Bosi,1635dc3d-f47f-4c77-a01a-04c37199ab6d
Not Klyde,11e83fed-1fc2-8c34-9390-a0369fe50396
ayowitty,154c89c0-c4e0-4117-a750-47df90c11e3e
St.Loco,4b0f4e8a-1973-11e9-930d-549f35161576
Naar,11e83fee-ae76-3a56-8074-a0369fe50396
Kumba,11e83fe1-5aa8-464c-802f-aa1c026db3d8
Dr. Bene,11e81bc2-19c0-91f4-b8d2-a0369fe50396
Chester Nebro,11e83fe0-9406-bf00-8610-a0369fe50396
DDark,11e81bca-cc80-21da-a703-a0369fe50396
Prathamesh,0a258cd2-a792-49e2-acac-53d32b221a51
Indiana,11e81bbb-f890-4dd6-bd0d-a0369fe50396
Truffel the Phunky Phaqir,cda1201a-548f-11e9-bcb2-549f35161576
NYK,11e83fec-750c-c598-bd8f-aa1c026db3d8
Double2T,c67020cd-4254-4a38-914b-1ec06358ab8a
vlows,fe31c956-cb03-11e9-8a9e-e4434b16cb7a
Kazdoura,b03ef3b2-08bc-49da-8b34-b69e7e7ba7c1
Slump Audios,04c8c407-aa95-4aa7-beb9-7be03d7f9a72
Nathan Smoker,7aa8e43a-53a5-4751-9e2d-550b8b10b43e
KUKU$,11e81bc7-e35c-49b8-be38-a0369fe50396
Bryan Noya,b6661cde-d325-4d72-bc5c-73342def09dc
Blacc Zacc,11e81bd1-4040-2b64-8e63-a0369fe50396
Kflex,8de3132e-1527-4a63-8c13-4a0b766d01ad
Yung Buda,11e83fed-1431-3f82-963e-a0369fe50396
VARASH,c39120ae-76a7-45af-a36e-d98abbb4cc1b
Lucifer,f3d1797c-474a-4873-9b2b-ceb51b4f1568
Joseph Black,8635975a-2736-11e9-8e0f-549f35161576
DV Tribo,11e83fe9-e605-b32a-af7d-aa1c026db3d8
Pauline,0b66f224-d22a-43d1-bcf0-720decd5d084
thaHomey,13c6b6f6-c370-11e8-8c52-525400009efb
Sad Frosty,de04b88c-c23a-11e8-aa6c-525400009efb
Hocus Pocus,11e81bc2-cdf3-c04c-b4c2-a0369fe50396
Sottotono,11e81bbb-8679-7060-b3cc-a0369fe50396
Neek,fed5a845-d2e2-4513-820c-bd4da786f591
heRobust,11e81bd1-4faa-c686-8efa-a0369fe50396
Sphere of Hip-Hop,884d80db-009c-40d7-87f7-93d0318ceace
Tha God Fahim,11e81bba-a06f-d712-9d1f-a0369fe50396
Bo Bundy,11e83feb-8224-e108-a433-a0369fe50396
Real Sach,3fba2434-cfe5-4db1-a0d8-dee7333d1c6b
X-Raided,88f900fe-b8db-11e8-9752-525400009efb
Thitis,11e83fe6-c324-f33c-bb19-a0369fe50396
Jenkiss,290f4eed-89ad-49a2-b160-2c97fe194e06
Problematic,11e83fee-c880-86ae-926c-a0369fe50396
Lil Whind,d032470d-cf8f-4c15-9465-8ef86310afe5
Tope,11e81bc6-e160-b212-80e6-a0369fe50396
Chris Howland,11e81bd1-8a0b-c3f2-a469-a0369fe50396
Mark Ralph,81fc3d90-04fb-11e9-ba57-549f35161576
Gregory Palencia,d8a009e6-c1cc-11e8-9396-525400009efb
Jvdxn,e32257e6-b4e5-44a4-8d90-2af3cad1d959
smuv,11e81bc2-cbfe-9e60-92d6-a0369fe50396
The Bare Bones,b24dbede-fd48-44c8-b312-23b2f000cc66
Eraze,c2fb793b-ad93-4291-b438-75ebcc002184
Burd Brain,11e83fe3-90a6-2a64-ace0-aa1c026db3d8
Jack Center,8a518e88-c63e-11e8-a78e-549f35141000
Whoppa Wit Da Choppa,343ad12f-5d2f-482d-8a23-8b91027555fe
whiterosemoxie,e9753c82-1023-11e9-a425-549f35161576
Jripey,963dd275-09fd-46d0-be28-f709fdebc903
Dreams of Dreams,11e83feb-94dd-258a-8bbf-a0369fe50396
Exyz,02168936-0878-4e92-bf57-2c07bb13afc4
Pauneto,139f16b6-ed16-11e9-a832-801844edfa71
Jah Love,11e81bcd-a015-e212-98c6-a0369fe50396
René,216aeb3c-c3a8-11e8-a9cb-525400009efb
La Kikada,11e83fed-1ad5-c880-accf-aa1c026db3d8
Siggi,abab5cde-2625-11e9-ae7d-549f35161576
Nōpi,0a5cc30f-7e15-4666-9bd7-d17c17b68d00
WanderLight,0e6692de-c80c-11e9-8a0a-801844edfa71
Abdi,029f7cba-02e3-4a38-ac36-f537c7782dcb
Loqiemean,11e83fe7-4759-fb70-b840-aa1c026db3d8
Tobi Adey,a98289c0-9fdb-11e9-83cf-e4434b2a4898
Lushroom,389d1246-b8cf-11e8-8ad4-525400009efb
DontENV,0b68559e-eefb-11e8-8694-549f35161576
Plüsch,11e81bc3-f90f-0d80-b3f7-a0369fe50396
evän,58e50e14-c239-11e8-bd2f-525400009efb
kyu,79b2c916-e906-4ef1-bfc9-4b756ac853e3
Isam,e008ccb1-0093-41f4-88c6-73c7ac4fea6e
Rade,3cf9da30-f34e-11e9-974b-801844ee83a6
The Future Kingz,11e83fee-0e3f-0c8e-809a-aa1c026db3d8
DeeNi,60180fbd-8d32-43ee-a666-9133a7e11a79
Youngotti,d9d10fa6-e8cb-11e8-ba89-549f35141000
Dawson Meier,ea58a88f-fba0-48d3-8304-33f67dda78d6
Elie Tigre,41d7d92b-b225-4d07-8f06-d923fefa7a03
Lil Rick,11e81bd1-eb6a-00fa-a59b-a0369fe50396
Anima Mea,335a805e-c45d-11e8-a89d-525400009efb
Маракеш,25efd694-d907-11e8-abfe-549f35141000
Dylan Stiles,0b5fe99b-4803-45cc-858c-3dfe6c4f2fa5
Jejune,089903ef-67cf-4440-b5c2-43783f07dd44
Happie,04b57e50-40d1-4ee2-98c2-5c5988bb5d9e
MłodyBa,7ac40e1b-d4e2-44d7-b939-e0e868c9bbef
Mr. $even,e39087e1-a7f3-45e6-bb82-6c1e98765f89
Mlona,850d6b62-436a-4fcf-9c91-b8f03e3dea7f
Jadeci,bc64f248-471c-11e9-860a-e4434b16cb7a
Vibey,914ed548-20b4-11ea-ab6a-801844ee83a6
da99y,edcdfb73-a6ea-4e05-a27d-e552dfb08502
BreezyLYN,5b0d9883-29cc-40d3-a117-7e0e0e1ac868
SALVA,423c4b2d-59c8-4c46-86dd-2042c5329f5a
Chaze Sharp,5616f840-d469-11e8-9bda-549f35161576
White-B,11e83fec-0ee9-de9a-825f-a0369fe50396
cabeça snj,28117791-3c05-425e-abb7-fcc8c6cf23b6
Dawson Beats,3886edfc-7bec-4f3d-8f74-54a1bf5c31f2
Vincent Lundborg,ffd6fa62-f085-43f0-972c-17d7ccc3a054
Agil,ed56348a-d8ae-449d-9e83-49ab18268428
Summer Pearl,d4f0fe34-9888-11e9-af74-549f35141000
Kid Kenzi,28408222-d907-11e8-8f71-549f35141000
Papii Red,aef9362f-b7df-486d-9653-53b16fe8e787
Chicoria,11e81bbf-7003-3b28-a233-a0369fe50396
Reza Pishro,11e83fe4-84ab-ac42-9f42-aa1c026db3d8
Chriilz,d3078e32-d09a-11e8-aac0-549f35141000
ICY FAMOU$,8addc45f-2ddb-4d36-9baa-190ca055be84
Doughboyz Cashout,11e81bca-19fe-a612-b1b1-a0369fe50396
Church & AP,11e83fee-5a98-207a-8db2-a0369fe50396
ayrtn,78698de0-de82-11e8-adc1-549f35161576
罰当,f317e5d6-b8f4-11e8-a5ad-525400009efb
DJ Drozo,c1e89fa6-2c8b-47bd-942c-f8e99577653a
Rayven Justice,11e81bc1-f7b3-2810-950a-a0369fe50396
OfficialD8,f842de6e-0313-49ac-9d29-ef3ab8dc10bc
Sicknessmp,11e83fe3-100e-3c70-aee2-aa1c026db3d8
главный герой,3cfe16da-d5be-4b1a-b393-237f876536f8
chelo hop,9e27ae2d-2b89-430c-ac26-e01f0d235a24
Connie Diiamond,d4e5b2c2-c471-11e8-9e56-525400009efb
CODE80,dd072757-ad53-4344-ace8-bb046f19685c
Herra Hnetusmjör,11e81bbd-af4d-217e-a745-a0369fe50396
DJ Weedim,11e81bd0-ae7f-a02e-b210-a0369fe50396
La Reezy,79137d4d-3365-41ff-864c-afb31359a176
Jonathan B. Wright,11e81bbc-245d-06d4-9c28-a0369fe50396
ORANCHA,11e83fec-ee7d-a780-9448-a0369fe50396
OBN Jay,a9622bca-c477-11e8-8fd0-525400009efb
GeeYou,c79b058c-756e-11e9-aea7-801844edfa71
Big Scratch,6ede5f72-983f-4d9c-8248-272dbab474e6
Gideon Glick,87dd7c2c-c63c-11e8-bf37-549f35161576
DI$play,6b2b65d6-fbb0-11e8-b83a-549f35161576
Claysteer,f462c54c-a920-11e9-af76-549f35161576
Dennys The Black,11e83fe6-cb89-d4ac-8cb0-aa1c026db3d8
RebelXD,b5a0b119-05db-44a9-9d05-0e4be9878b13
Petronel,69d922de-9e23-11e9-b537-549f35161576
Melomix,99e571dc-c806-4a0d-a9a7-6dda15519a29
Meloboyz,4cdb2a02-0241-4f9a-9595-750326a7a3ac
El Carli,89955c52-0ae6-40cd-aad9-56237fc2d1a7
Ulepuschkinrose,8b5a3348-844d-11e9-bc4a-e4434b16cb7a
Who See,11e81bc7-ff82-87b0-8a05-a0369fe50396
Lobo Estepario,8ea1b86e-ea51-11e8-9035-549f35161576
Soukin,11e81bc1-32f0-7fdc-b463-a0369fe50396
Geeflow,11e81bbe-dc5f-641e-98a2-a0369fe50396
Bilel,11e81bd3-13ab-a3d8-9623-a0369fe50396
Over Lapa,a37338b7-467b-4f53-9329-b66aa0df4d9b
808NOCHE,57c8b1b8-0fd5-42b4-894e-e157f764e1fb
TONY2000,6772d85d-cd0d-426f-81bf-ccec8e899e4d
Roody Roodboy,735fc910-e369-4d06-933e-45e2257e371d
Roody Roodboy,11e83fe8-83d4-4104-a23f-a0369fe50396
Rebo,1d5015de-c67a-11e8-b159-549f35161576
Freddy Cole,11e81bd2-79f2-fe94-b911-a0369fe50396
Droow,11e81bc2-ffff-439a-8e82-a0369fe50396
MoneyFace,3b251374-7702-4cfe-a5d5-339e03f0e7c5
Loyalenemyx,9ae766f2-cd11-42c3-a5bb-e2f52a2139aa
The Children's Choir Of Nice,89ebc3d6-299e-4c02-848e-086f10c12d92
okymusti,45e003cd-744a-46b9-be57-60be58a2ff40
Jordan Parker,11e83fea-8281-61f4-a286-aa1c026db3d8
T Scam,1a489ae0-214d-44de-b52b-6287143d6a7c
Straight Bank,2c154114-89c7-11e9-9f2f-549f35141000
IWL,9eb75c46-839c-4252-9b7a-5bbdd17fef28
Titus,11e83fe3-af33-1abe-bae3-a0369fe50396
Akram Mag,11e83fec-e097-9a7c-a5dd-aa1c026db3d8
Magic Magno,11e83fe1-f4bb-7a2e-9056-a0369fe50396
King Green,11e81bd2-7fb8-0fd6-b314-a0369fe50396
Suena,927f5cd1-b39b-4f50-b644-b08309e6f2c7
kayax19,c3a36c51-8bd7-4376-8dae-87b014aef7f1
Mocro5th,cb19276f-f76c-4ab2-b622-60b4678d5238
Sammy,11e81bbd-4e5c-9228-94af-a0369fe50396
Cai Harrington,26a2f3af-014f-4bc7-b641-b6db1658a2d0
PJ,11e81bbd-e9d4-da58-bcee-a0369fe50396
Eli Perez,058d8e43-2905-4178-91b3-0aa5dddff41f
Taloha Beats,76b514a2-fd95-45a4-8f42-27fcac63ba43
Freddie Konings,421b9b04-1350-11e9-8165-549f35161576
JDM,11e81bca-65b1-f3ac-898e-a0369fe50396
Gic0e,905ae1c1-2325-40db-b4e0-03c51f3e378a
Troubless,2dfe1190-2972-11ea-9193-549f35141000
Kyaku Kyadaff,11e83fe3-36be-a99a-9d4d-aa1c026db3d8
Good Gas,11e83fee-8333-6206-a9a4-a0369fe50396
Rsel,45f4253c-3384-4813-89aa-deff69fb0c8f
Niilo,6415fed0-f066-41c6-a6bd-0284bc7df32f
Överi,396abc4c-3fa2-4adb-800d-aca295dbb948
7Bantai'Z,e4ae97e8-3444-11ea-b09c-549f35161576
Alexxander,a925de31-2911-40ea-b75d-13731b01dcb5
SaikO.,9f0fe6f7-cec7-4a54-9d4e-c48e5a9be30e
Justina Valentine,11e81bce-6127-9a68-b9c1-a0369fe50396
Kartel Aztlán,11e81bd1-2b74-ffc0-a4fd-a0369fe50396
Vladis,11e81bca-b476-0b86-abd2-a0369fe50396
Dr Rubberfunk,11e81bc9-e2c7-0004-a878-a0369fe50396
Mode XL,11e81bd0-a8d9-675e-9a62-a0369fe50396
Bok Nero,11e81bbf-5b38-a58e-bc50-a0369fe50396
LVNX,4d308b94-28ff-4749-8648-aada9f4494f4
Jonwayne,11e81bd2-635a-8fe4-a1d6-a0369fe50396
Keem Hyo-Eun,48f042ec-c36c-11e8-a10e-525400009efb
WAWA,cdec3022-d254-11e8-99b2-549f35141000
Tha Alkaholiks,11e81bbb-5965-0fa8-9120-a0369fe50396
prod.44one,35ded88c-3a39-4edd-a135-fd2efdbb14e6
Juuna Chill,a90d5c91-b062-4270-bf11-b2a78039f851
Nico Desideri,11e81bc0-4237-c280-94d7-a0369fe50396
Derun,4fbe9690-d8f3-11e8-ae9b-549f35161576
Mejja,43e041c4-c607-11e8-96b6-549f35141000
Detentos do rap,11e81bca-5bb7-a52c-a3dc-a0369fe50396
Jairon High,11e83fee-374f-d93c-b2b0-aa1c026db3d8
ALECO,f611290d-56d2-4c08-b8da-18044195551c
Oliveira,1d863890-c32c-11e8-8e9c-525400009efb
Rozbójnik Alibaba,11e83fe0-29f8-d47c-b5e5-aa1c026db3d8
Big Will,11e81bd0-a7e6-b55e-9e2e-a0369fe50396
Comar,11e81bd2-9098-d3d0-aa36-a0369fe50396
Dera Meelan,e887e638-35f5-11e9-9608-549f35141000
Michael Sebastian,11e83fe6-0469-fe10-b92e-aa1c026db3d8
Drippppp._,f3cdd687-fea9-4056-822e-209f62ea4402
Chameleo,11e81bc6-91f3-561c-bfc2-a0369fe50396
deed0t,f07caf44-35b1-4dd2-88be-8b3fe5be5d35
Henric Edström,b269afc6-5e0b-11e9-aa15-e4434b16cb7a
Mabbi,69f911fe-9043-11e9-85f2-e4434b2a4898
Salah,6e456553-eb76-4dab-a68d-512f2bc98aff
El Boii,09855e20-8b65-4650-ae2b-84710f08f557
Piers Connor Kennedy,da13afe2-65c4-4e79-9e7b-5344a30a6aad
KHEIS,04ecc9db-8e50-4c39-86f3-c5aeeab2c8d6
Cooks,69da7b10-c65c-11e8-bf85-549f35161576
Simeon Road,632f48b4-9d69-4ed7-9e41-554ae75bbd02
Spayds,4a62bcb7-cdc8-4953-b9e6-510793ba75a1
esceh,085fa768-1821-11e9-b2b6-549f35161576
GNTK,11e83fed-aed8-7fd2-8270-aa1c026db3d8
Audigier,83f36428-dc75-11e9-a565-801844edfa71
Amalgamare,f92f20b0-56bf-4634-8fda-a248ffcf366e
Totally Nothin,a9e27c66-c666-11e9-b26e-549f35141000
Calivania,51d87d62-17ac-11ea-a1fd-549f35161576
BeatBrothers,759d927e-c315-11e8-81c4-525400009efb
Fu3go,58648911-9502-4016-b52b-3eae1fd3b951
Axway,263334f0-6044-11ea-bc1c-e4434b2a4898
Cegıd,11e81bca-8449-3e7e-961d-a0369fe50396
KOD,fa5d9490-6cf3-11e9-b02f-801844edfa71
XI,11e81bc4-2383-f8e6-ab94-a0369fe50396
Danju,11e81bd1-389c-18fa-a6d0-a0369fe50396
Osrsbeatz,5efaae10-4a49-4a63-a70d-b73e026e92c8
Master Tempo,11e81bc1-d07b-cf36-aebe-a0369fe50396
Dustin O'Halloran & Volker Bertelmann,03e523e1-19e9-477b-9e3e-21d50505b8b6
NIKITO Labrae,e87363bc-390f-11e9-8940-549f35161576
Kenshi,ad96f367-bf7c-4f93-af6a-1e412ae60b89
FinniX!Beats,fef8aca7-be59-4f74-bf9f-cb426448d8e9
Jucee Froot,11e83fee-c6f9-226e-bc5c-a0369fe50396
36,862b97aa-904a-11e9-be7c-00163ec5a2fb
Wilmer Roberts,830f7fde-5470-11e9-ba72-549f35141000
1863,5320715e-b99f-4d61-91fa-a79daabf7abb
1way Frank,11e83fe4-24f9-e8ae-ac6c-a0369fe50396
Teesy,11e81bd2-d45c-6384-ba26-a0369fe50396
TRIGZ HRB,118e33d8-de8b-45c6-b595-ced8874db3f1
KIL KROOK,b1590384-318e-4b27-8b45-cbc795b76024
Buransuu,9c555a4d-5b15-4e2f-9ce1-6d7dba182085
Dazed,eb6bdb88-c5a8-11e8-8e1c-549f35141000
Sly Fox,11e81bd3-1c6a-7986-9cef-a0369fe50396
Federico Iván,cf28827d-9320-4e68-bef8-101cb0b15fb1
Dot Da Genius,0dc29a82-df1c-11e8-95ff-549f35141000
LA X27,355b0f44-0079-4468-b736-f5d80635de1a
June Marieezy,11e81bbe-c40b-bdea-8686-a0369fe50396
Radio MC,11e81bcd-b529-f774-b113-a0369fe50396
Ducu Bertzi,11e81bbc-8a30-d800-8f59-a0369fe50396
Anh,11e83fe5-49be-77da-be4d-a0369fe50396
Ceasar DD,af585339-3cd3-43f6-b79e-d55d1a279410
Soulja444,ab3e0d66-6845-4a2d-8cee-0fa5f71f710d
Minimi,88c85abe-c41e-11e8-b98a-525400009efb
David Okit,da4dd78c-c5be-11e8-9935-549f35141000
Ccmk,58258d80-c868-40f6-abb3-0bb46ee3d7f4
James Ray,11e81bbe-4257-d0b8-b653-a0369fe50396
YCN Tomie,64374941-2c6e-4c2b-a277-897144d67f31
Nasta,11e81bd0-6200-df4c-abce-a0369fe50396
J. ROUH,63f8d102-d582-4a92-a208-a6fd63bcb062
soundplug,f2526f42-2cfa-4248-ad0e-28798d966fa4
Andrea Azzola,6f03b370-902e-4ee7-bc06-e6fff5ff70c1
Hot Rice,d6f04232-3c88-41f2-93d0-52c310f4f6db
Ghostpoet,11e81bbb-4c6c-45dc-a330-a0369fe50396
D-Lo,11e81bc3-c639-2346-8fd1-a0369fe50396
"Meek, Oh Why?",11e83fe5-1175-4df4-a7ca-a0369fe50396
elz laurent,fe7a6457-21ae-4ce6-bd3f-caf8d2d79127
Payday,b213e328-c434-11e8-862e-525400009efb
boranlovesyou,d8e1f6ae-28bf-401a-bab7-4caf45956702
GVC,b6f8b7c0-3af0-4125-88d7-314a2e753fb7
Şiir!,6222fad9-adec-4f38-aafb-51b9425de39b
BBG Steppaa,0cf6fd1c-d270-40cc-a293-4468a4be34f5
jackzebra,422ff30e-81c1-4ccb-90b4-e688acafec14
HYPNOSISMIC -D.R.B- (Division All Stars),c8ab1908-8247-11ea-ba3d-549f35161576
T-Stone,11e81bcd-309b-b5a6-927e-a0369fe50396
ExQ,11e83fe3-8a41-2412-bc41-aa1c026db3d8
Kill AZYN,96df0794-4ece-4122-8947-fecd9af74a8a
RichSkii,b4cb6c50-b5f9-11e9-a136-549f35161576
Kofty,9b8417ec-23f0-4210-b4b6-75a9bcc802de
Ugly Mac Beer,11e81bbc-e3a3-11a0-86cc-a0369fe50396
Issam,11e81bc8-1ee4-cb68-bb35-a0369fe50396
Tade Dust,ac623fe4-d07f-11e9-a3d8-801844edfa71
ITSOKTOCRY,11e83feb-2358-e836-a1f3-aa1c026db3d8
Adeva,11e81bbd-2603-df8e-ab4d-a0369fe50396
Face da Morte,11e81bc8-d6bf-57c6-9881-a0369fe50396
Gigante No Mic,40e6f5b6-bb63-11e8-bf62-525400009efb
Santiago Insane,11e8413f-94b6-3bfa-b44c-aa1c026db3d8
Attic109,713308fc-62a9-11e9-857b-e4434b16cb7a
Buckshot LeFonque,11e81bd2-ad49-7200-9be3-a0369fe50396
KLLIN,7c7a6ba9-4618-48a7-8148-75940b21eef6
Kami Kam,e5e2269a-f26b-11e9-b996-801844edfa71
Mr. Pimp-Lotion,11e83fec-832d-2a3c-970f-a0369fe50396
cxldface,fc4a8734-4fda-11ea-baa5-e4434b2a4898
D.Ark,77197fee-ca01-11e8-9b29-549f35161576
For3al,ef416a0d-4400-41e4-8a00-ab5bea74e4e3
DaniSogen,51d68d04-460d-4539-abd0-b7ef18cf3abf
Jelex,62a91d8a-1d58-47c5-a51f-baa6ee12506a
Poor Righteous Teachers,11e81bc8-e03a-60a2-bc84-a0369fe50396
Umars Soundz,aa21174c-41d6-11e9-95ed-549f35161576
Madis,11e83fe2-bfa3-1bfc-bfff-aa1c026db3d8
The Good Husbands,11e81bc1-31d3-a002-8a03-a0369fe50396
Beathers,0602d2fa-2701-41c1-a6dc-5466f14f1879
440 Smitty,33450fbb-f408-410b-9661-27087725191f
G-Nine,432d99a8-e8b6-11e8-a3f4-549f35141000
Melez,e9225416-1633-4872-8cd1-b0972df6e1f5
Kenichiro Nishihara,11e81bd2-88da-2086-a835-a0369fe50396
Lil Shine,736fb365-54a8-47dc-8ae8-b045a5bddaf8
Eli Sostre,11e81bba-f685-4a4c-b098-a0369fe50396
Stro Elliot,11e81bcc-969c-4902-b9c2-a0369fe50396
DJ Major,11e83fe7-0db9-184c-9460-a0369fe50396
yungfijay,269a5b2d-5236-4f94-b77b-3114bef68454
Louie Thesinger,6a606eb4-1b25-11e9-9074-549f35161576
N. Hardem,11e83fe6-a62b-6a36-ab08-aa1c026db3d8
Bril,11e81bd1-a13f-b628-85fa-a0369fe50396
Laurena Volanté,055d7aa0-27e1-431f-9132-e9d16d186afb
Norman,11e83fe2-97b7-086a-925f-a0369fe50396
Smartface,0939741c-c59b-11e8-8974-549f35141000
Victoria Noelle,a41fda9e-9850-47ab-8b4d-b4a0e89ed88f
Benidic Fragata II,47c11045-f50d-4975-b79d-64a86c1c4a82
Yusuf & Yasin,fb4acbec-9c2e-11e9-929a-549f35161576
Burgundy X,517dd9b7-d0c7-4401-b060-66c738852fb9
Sharlota,11e83fe4-a0ef-eb5c-954f-aa1c026db3d8
Ham Sandwich,11e81bc7-51cd-0ffa-bc72-a0369fe50396
Diorvsyou,466089a7-2b66-49ca-a402-e7d0b5414e83
White Hot Ice,11e81bbf-7296-2e18-9396-a0369fe50396
DJ PLAYASTATION,72cf9f70-5a6e-4af7-a5a1-67a1ae40fdaa
Melvoni,18de5f30-b371-11e9-b16a-e4434b16cb7a
Entris,7f814a7b-a742-4f99-987b-88da72e89f00
Piezas,11e83fe5-da29-33e6-b0b9-aa1c026db3d8
Macg,afcd76eb-8afb-4d97-9235-104d8e293d63
Sakarin,0550cac8-b1cf-4f0a-a98c-8458b3cb6708
Lamix,11e83fe8-c7d3-b1f0-89cb-aa1c026db3d8
Metan,ef2ce147-4127-4374-b2d4-ebdfd7762557
Kolorama,477e87af-6171-4968-b6fb-614ad334c118
Geckodelarue,bd8064ef-3ccb-491a-9b9f-146c50fedc90
Bengio,11e81bc4-1b33-f420-8028-a0369fe50396
Trill Ryan,3ad81040-426a-11e9-87c7-549f35161576
three!,ec233e52-55e2-11e9-96e3-801844edfa71
Bighead,689d12ed-8d51-4121-bf73-428458314486
G-Kill,11e81bc1-f4c3-9554-98d1-a0369fe50396
ISO Indies,d1bfa718-fa1f-11e8-86e1-549f35141000
Falconshield,11e81bbf-11b7-b3fa-9458-a0369fe50396
Caps,7929feb4-b176-450c-bb17-bd1e0a64be89
Lélé,bc4d3ce2-0631-11e9-85ee-549f35161576
JR Player,5687631e-0330-46b2-b0c4-be5af06df3eb
Quincytellem,1d81b702-04b7-11ea-a173-549f35141000
Clifford,11e81bd0-e732-0e2a-a327-a0369fe50396
Nadine El Roubi,162149f0-9fe2-4345-aaab-33fba637b523
Jikuru,42a03899-27a6-46e8-93c4-5035f5a9658d
Lord Goat,9ee3cf06-b048-11e9-a5e3-549f35161576
Elias Abbas,11e83fec-e23f-f860-90f9-aa1c026db3d8
Illum Noyz,38a52993-5db4-4a17-bca6-4f1bdaf21d12
Aymi,5af017ac-ffb2-4c12-8d39-aa4f19811279
South Strip,97f0be6d-0261-40cb-af09-800ebcf6c958
Xblaze,37729ec8-c242-11e8-82ea-525400009efb
Wynne,46fd0e2a-207d-11e9-b95a-549f35141000
Theo Parrish,11e81bbd-35dd-d3b0-a09f-a0369fe50396
Jüri Pootsmann,11e81bbb-45e4-4ca0-9189-a0369fe50396
Baby Zoom,47eb6b7c-c364-11e8-96b2-525400009efb
Jey,11e81bd1-89f9-b75c-8924-a0369fe50396
Nanasai,7f2403d6-d3b0-11e8-aa5c-549f35161576
Mäkki,11e81bbb-002b-2120-80d9-a0369fe50396
DJ Noé,6f28162e-20a5-11e9-acaf-00163ec5a2fb
Skisia2,d928eb85-6d98-443b-a5e2-864783f14a6f
hushfall,6de6fafd-ba19-406b-8ba9-9dfe6f1399db
gelowler,02455acb-6b5e-4c12-996b-5d5e9f3ad535
Loš Sin,a4e32914-c323-11e8-a3fb-525400009efb
Ister,64ab03c4-6110-4522-b5f9-78b8b7ba70c6
ROSHIST,d23d8f2a-45e3-4e40-8651-15d08ec40e04
Luê,11e81bcc-9966-b956-b20d-a0369fe50396
Boa Hunxho,11f31917-2361-4e9a-bf03-fee979fadb28
TYCH,2e57f528-f008-11e9-858d-801844edfa71
後藤邑子,11e81bbc-a79b-55f0-99ac-a0369fe50396
Jay Cas,325c1908-c1c2-11e8-a576-525400009efb
Relic The Bully,9ea883fe-6be0-422a-954a-097b9a6dfd28
J. Stone,11e81bc2-13c1-a69e-8e4e-a0369fe50396
Crypt,11e81bc1-2b36-9ad8-8c7c-a0369fe50396
King Syze,e0922879-563f-4e09-a6d8-4b50478db308
La Valenti,7835c928-c970-11e8-89a4-549f35141000
La Bestia,11e81bc8-134e-616a-9e7d-a0369fe50396
crvxker,ef649a27-a5a8-4fec-b3f5-9692a1e287d2
Mizajii,4741b02f-bf3f-47a5-b044-51b15da2ded8
Ollum!,d3adeb97-af2c-492b-9dba-b66bd53bd9e5
Prvnci,92d2ca94-c707-11e8-83a2-549f35141000
Trapalot,75804fca-6d1f-4935-a72d-d618a145a2c1
Waving the Guns,11e81bc1-b471-4154-93a3-a0369fe50396
Joka Diablo,d9d7cecc-e4ee-4c59-a975-09c9a9fad9e8
slowo,9c44180f-79b7-4cdc-a755-b0efb7092282
PERNS,6d7945b5-f452-4f12-b0f0-e495f1f39a48
Bascur,11e83fe6-0dcb-b2aa-9dc0-aa1c026db3d8
nandooxz,796d3323-7059-4b73-a1eb-628afe7c1135
Sybyr,11e83fed-71a0-4fe6-b400-aa1c026db3d8
Joker nharnah,38f49701-d3da-4553-89be-9948d37dd870
S.A.M,11e81bbe-5134-6510-a260-a0369fe50396
Kasta,f613de2c-c127-483c-9cff-cf2cbf7e649f
Almighty Slime,f5a1ef76-1818-11e9-a970-549f35161576
M4REK,f34d02f3-e839-4dd4-bc37-b7f69206bd5c
Christopher Collier,9de34823-f15b-4297-9426-e84d0f7a3440
Standart Skill,fc890ae4-d089-11e8-8426-549f35161576
Żwirek,11e83feb-16f7-6b4e-b262-a0369fe50396
Jimmie Asche,f72b8bf0-615f-4b5b-acea-1fbe26500913
Planet Asia,11e81bcd-c821-e90e-8abc-a0369fe50396
Good Ol' Boyz,11e83fe6-37b5-8320-acbf-aa1c026db3d8
MUSHVENOM,009661e6-d6c8-11e9-8fc2-549f35161576
V Don,11e83fed-6043-5d88-adc7-aa1c026db3d8
